user_id,customer_segment,journey_path,touchpoints,converted,revenue,final_state,first_touch,last_touch,journey_end
USR_005949,hot,google_search > email_nurture > CONVERSION,3,1,2418.53,CONVERSION,google_search,email_nurture,2025-01-05 04:00:00
USR_005950,warm,google_display > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-03-02 19:00:00
USR_005951,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-22 02:00:00
USR_005952,cold,google_search > whatsapp_trigger > CONVERSION,3,1,114.27,CONVERSION,google_search,whatsapp_trigger,2025-08-29 14:00:00
USR_005953,warm,google_search > whatsapp_trigger > meta_conversion > CONVERSION,4,1,356.13,CONVERSION,google_search,meta_conversion,2025-03-26 16:00:00
USR_005954,warm,google_search > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-08-22 01:00:00
USR_005955,warm,organic_search > meta_awareness > meta_conversion > email_nurture > DROP_OFF,5,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-06-18 08:00:00
USR_005956,warm,meta_awareness > meta_conversion > whatsapp_trigger > meta_conversion > CONVERSION,5,1,173.73,CONVERSION,meta_awareness,meta_conversion,2025-10-14 01:00:00
USR_005957,hot,organic_search > meta_awareness > meta_conversion > CONVERSION,4,1,1289.25,CONVERSION,organic_search,meta_conversion,2025-09-04 00:00:00
USR_005958,cold,organic_search > meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,5,1,120.28,CONVERSION,organic_search,whatsapp_trigger,2025-03-09 05:00:00
USR_005959,hot,meta_awareness > whatsapp_trigger > CONVERSION,3,1,1745.87,CONVERSION,meta_awareness,whatsapp_trigger,2025-07-22 03:00:00
USR_005960,cold,meta_awareness > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-07-17 13:00:00
USR_005961,cold,meta_awareness > meta_conversion > CONVERSION,3,1,74.23,CONVERSION,meta_awareness,meta_conversion,2025-08-25 19:00:00
USR_005962,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-06-30 11:00:00
USR_005963,hot,organic_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-10-23 08:00:00
USR_005964,cold,google_display > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-12-15 03:00:00
USR_005965,cold,google_search > meta_conversion > CONVERSION,3,1,149.59,CONVERSION,google_search,meta_conversion,2025-08-21 08:00:00
USR_005966,warm,meta_awareness > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-06-18 14:00:00
USR_005967,warm,organic_search > meta_awareness > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,6,1,477.38,CONVERSION,organic_search,whatsapp_trigger,2025-04-03 04:00:00
USR_005968,warm,meta_awareness > whatsapp_trigger > CONVERSION,3,1,143.61,CONVERSION,meta_awareness,whatsapp_trigger,2025-07-22 11:00:00
USR_005969,cold,meta_awareness > email_nurture > CONVERSION,3,1,90.57,CONVERSION,meta_awareness,email_nurture,2025-02-12 01:00:00
USR_005970,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-12-29 01:00:00
USR_005971,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-11-22 22:00:00
USR_005972,warm,google_search > meta_conversion > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,6,1,357.3,CONVERSION,google_search,whatsapp_trigger,2025-08-07 23:00:00
USR_005973,cold,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-09-01 13:00:00
USR_005974,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-01-13 07:00:00
USR_005975,hot,google_display > meta_conversion > whatsapp_trigger > CONVERSION,4,1,672.72,CONVERSION,google_display,whatsapp_trigger,2025-03-31 03:00:00
USR_005976,cold,organic_search > meta_awareness > meta_conversion > CONVERSION,4,1,102.04,CONVERSION,organic_search,meta_conversion,2025-03-06 07:00:00
USR_005977,cold,google_search > meta_conversion > whatsapp_trigger > CONVERSION,4,1,134.98,CONVERSION,google_search,whatsapp_trigger,2025-04-12 09:00:00
USR_005978,warm,meta_awareness > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,5,1,432.33,CONVERSION,meta_awareness,whatsapp_trigger,2025-02-16 20:00:00
USR_005979,warm,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-10-23 07:00:00
USR_005980,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,85.7,CONVERSION,meta_awareness,whatsapp_trigger,2025-03-09 06:00:00
USR_005981,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-10 18:00:00
USR_005982,cold,google_display > meta_conversion > CONVERSION,3,1,83.69,CONVERSION,google_display,meta_conversion,2025-05-07 00:00:00
USR_005983,hot,meta_awareness > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-06-01 20:00:00
USR_005984,warm,organic_search > google_search > meta_conversion > whatsapp_trigger > CONVERSION,5,1,446.55,CONVERSION,organic_search,whatsapp_trigger,2025-07-15 12:00:00
USR_005985,warm,google_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-05-11 00:00:00
USR_005986,warm,google_display > google_search > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-11-27 23:00:00
USR_005987,warm,google_search > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-07-29 19:00:00
USR_005988,cold,google_search > meta_conversion > whatsapp_trigger > CONVERSION,4,1,145.02,CONVERSION,google_search,whatsapp_trigger,2025-04-24 17:00:00
USR_005989,cold,google_display > email_nurture > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-09-02 01:00:00
USR_005990,warm,organic_search > meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,5,1,273.49,CONVERSION,organic_search,whatsapp_trigger,2025-01-27 14:00:00
USR_005991,cold,meta_awareness > meta_conversion > email_nurture > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-08-18 20:00:00
USR_005992,cold,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,75.78,CONVERSION,google_search,whatsapp_trigger,2025-11-25 21:00:00
USR_005993,cold,organic_search > google_search > whatsapp_trigger > meta_conversion > whatsapp_trigger > meta_conversion > CONVERSION,7,1,61.29,CONVERSION,organic_search,meta_conversion,2025-03-17 08:00:00
USR_005994,warm,organic_search > meta_awareness > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-03-25 09:00:00
USR_005995,warm,organic_search > meta_awareness > meta_conversion > CONVERSION,4,1,367.33,CONVERSION,organic_search,meta_conversion,2025-09-09 01:00:00
USR_005996,cold,organic_search > meta_awareness > email_nurture > CONVERSION,4,1,143.45,CONVERSION,organic_search,email_nurture,2025-04-17 23:00:00
USR_005997,hot,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-12-05 12:00:00
USR_005998,cold,meta_awareness > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-04-13 01:00:00
USR_005999,cold,google_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-05-27 14:00:00
USR_006000,hot,google_search > whatsapp_trigger > CONVERSION,3,1,1495.85,CONVERSION,google_search,whatsapp_trigger,2025-02-10 13:00:00
USR_006001,cold,organic_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,62.29,CONVERSION,organic_search,whatsapp_trigger,2025-11-12 07:00:00
USR_006002,warm,google_search > email_nurture > CONVERSION,3,1,142.11,CONVERSION,google_search,email_nurture,2025-08-18 07:00:00
USR_006003,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-25 12:00:00
USR_006004,cold,organic_search > google_search > CONVERSION,3,1,76.55,CONVERSION,organic_search,google_search,2025-12-10 19:00:00
USR_006005,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-02-22 14:00:00
USR_006006,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-12 22:00:00
USR_006007,warm,google_search > whatsapp_trigger > CONVERSION,3,1,194.11,CONVERSION,google_search,whatsapp_trigger,2025-08-24 11:00:00
USR_006008,cold,meta_awareness > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-12-31 20:00:00
USR_006009,hot,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-12-09 17:00:00
USR_006010,warm,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,270.99,CONVERSION,meta_awareness,whatsapp_trigger,2025-12-07 16:00:00
USR_006011,warm,meta_awareness > email_nurture > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-02-21 22:00:00
USR_006012,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-06-15 15:00:00
USR_006013,hot,google_search > email_nurture > CONVERSION,3,1,2495.32,CONVERSION,google_search,email_nurture,2025-09-06 11:00:00
USR_006014,cold,organic_search > email_nurture > meta_conversion > CONVERSION,4,1,140.63,CONVERSION,organic_search,meta_conversion,2025-09-28 02:00:00
USR_006015,cold,meta_awareness > whatsapp_trigger > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-12 10:00:00
USR_006016,warm,google_display > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-11-17 08:00:00
USR_006017,cold,meta_awareness > email_nurture > CONVERSION,3,1,116.13,CONVERSION,meta_awareness,email_nurture,2025-06-27 09:00:00
USR_006018,warm,google_search > CONVERSION,2,1,188.74,CONVERSION,google_search,google_search,2025-07-10 22:00:00
USR_006019,warm,google_search > meta_conversion > whatsapp_trigger > CONVERSION,4,1,136.0,CONVERSION,google_search,whatsapp_trigger,2025-10-09 05:00:00
USR_006020,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-05-27 16:00:00
USR_006021,warm,organic_search > google_search > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-02-01 15:00:00
USR_006022,warm,meta_awareness > meta_conversion > CONVERSION,3,1,265.89,CONVERSION,meta_awareness,meta_conversion,2025-05-18 20:00:00
USR_006023,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-02-04 18:00:00
USR_006024,warm,google_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-01-11 03:00:00
USR_006025,hot,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-11-27 14:00:00
USR_006026,hot,google_search > CONVERSION,2,1,627.75,CONVERSION,google_search,google_search,2025-05-07 22:00:00
USR_006027,cold,google_display > google_search > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-10-27 22:00:00
USR_006028,cold,google_search > email_nurture > meta_conversion > CONVERSION,4,1,84.05,CONVERSION,google_search,meta_conversion,2025-10-20 22:00:00
USR_006029,hot,meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,4,1,745.1,CONVERSION,meta_awareness,whatsapp_trigger,2025-07-04 22:00:00
USR_006030,cold,meta_awareness > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-04-05 00:00:00
USR_006031,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2026-01-01 00:00:00
USR_006032,cold,organic_search > meta_awareness > email_nurture > meta_conversion > email_nurture > DROP_OFF,6,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-03-03 04:00:00
USR_006033,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-26 04:00:00
USR_006034,cold,organic_search > meta_awareness > email_nurture > meta_conversion > email_nurture > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,9,1,57.66,CONVERSION,organic_search,whatsapp_trigger,2025-08-23 03:00:00
USR_006035,cold,google_search > meta_conversion > email_nurture > CONVERSION,4,1,116.49,CONVERSION,google_search,email_nurture,2025-10-18 00:00:00
USR_006036,warm,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-28 05:00:00
USR_006037,cold,google_display > meta_conversion > whatsapp_trigger > meta_conversion > email_nurture > whatsapp_trigger > meta_conversion > email_nurture > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,12,1,97.52,CONVERSION,google_display,whatsapp_trigger,2025-04-09 21:00:00
USR_006038,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-12-26 23:00:00
USR_006039,cold,organic_search > google_search > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,6,1,85.16,CONVERSION,organic_search,whatsapp_trigger,2025-04-21 22:00:00
USR_006040,warm,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-01-23 05:00:00
USR_006041,warm,google_search > meta_conversion > email_nurture > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-10-04 05:00:00
USR_006042,warm,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-01-17 15:00:00
USR_006043,hot,meta_awareness > meta_conversion > whatsapp_trigger > meta_conversion > whatsapp_trigger > meta_conversion > CONVERSION,7,1,755.07,CONVERSION,meta_awareness,meta_conversion,2025-08-30 00:00:00
USR_006044,cold,organic_search > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,5,1,116.28,CONVERSION,organic_search,whatsapp_trigger,2025-11-14 01:00:00
USR_006045,hot,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-07-13 11:00:00
USR_006046,cold,organic_search > email_nurture > whatsapp_trigger > meta_conversion > CONVERSION,5,1,72.04,CONVERSION,organic_search,meta_conversion,2025-03-08 09:00:00
USR_006047,warm,google_search > CONVERSION,2,1,427.0,CONVERSION,google_search,google_search,2025-11-04 13:00:00
USR_006048,cold,meta_awareness > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-30 22:00:00
USR_006049,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-03-23 08:00:00
USR_006050,hot,organic_search > email_nurture > CONVERSION,3,1,1005.25,CONVERSION,organic_search,email_nurture,2025-04-16 15:00:00
USR_006051,cold,google_search > meta_conversion > CONVERSION,3,1,125.71,CONVERSION,google_search,meta_conversion,2025-03-29 07:00:00
USR_006052,hot,google_search > meta_conversion > CONVERSION,3,1,945.52,CONVERSION,google_search,meta_conversion,2025-09-20 10:00:00
USR_006053,hot,organic_search > google_search > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-08-03 13:00:00
USR_006054,cold,meta_awareness > meta_conversion > CONVERSION,3,1,55.27,CONVERSION,meta_awareness,meta_conversion,2025-05-15 10:00:00
USR_006055,cold,meta_awareness > email_nurture > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,6,1,102.2,CONVERSION,meta_awareness,whatsapp_trigger,2025-07-21 10:00:00
USR_006056,cold,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-16 22:00:00
USR_006057,hot,google_search > meta_conversion > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,6,1,1025.85,CONVERSION,google_search,whatsapp_trigger,2025-11-07 22:00:00
USR_006058,warm,meta_awareness > email_nurture > meta_conversion > email_nurture > whatsapp_trigger > meta_conversion > email_nurture > meta_conversion > CONVERSION,9,1,243.21,CONVERSION,meta_awareness,meta_conversion,2025-07-25 17:00:00
USR_006059,warm,organic_search > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-12-20 23:00:00
USR_006060,warm,meta_awareness > whatsapp_trigger > meta_conversion > CONVERSION,4,1,498.96,CONVERSION,meta_awareness,meta_conversion,2025-02-11 21:00:00
USR_006061,cold,organic_search > meta_awareness > meta_conversion > whatsapp_trigger > CONVERSION,5,1,63.02,CONVERSION,organic_search,whatsapp_trigger,2025-10-12 21:00:00
USR_006062,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,117.97,CONVERSION,meta_awareness,whatsapp_trigger,2025-06-13 00:00:00
USR_006063,cold,google_search > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2026-01-10 04:00:00
USR_006064,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-03-20 01:00:00
USR_006065,cold,google_search > CONVERSION,2,1,72.77,CONVERSION,google_search,google_search,2025-06-09 17:00:00
USR_006066,warm,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-09-29 18:00:00
USR_006067,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-08-19 02:00:00
USR_006068,cold,google_display > email_nurture > meta_conversion > CONVERSION,4,1,81.95,CONVERSION,google_display,meta_conversion,2025-12-20 18:00:00
USR_006069,hot,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-25 00:00:00
USR_006070,warm,google_search > whatsapp_trigger > CONVERSION,3,1,226.15,CONVERSION,google_search,whatsapp_trigger,2025-07-14 00:00:00
USR_006071,hot,google_search > meta_conversion > CONVERSION,3,1,1524.29,CONVERSION,google_search,meta_conversion,2025-04-30 14:00:00
USR_006072,warm,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-05-24 17:00:00
USR_006073,cold,google_display > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2026-01-02 09:00:00
USR_006074,warm,meta_awareness > email_nurture > meta_conversion > whatsapp_trigger > CONVERSION,5,1,353.26,CONVERSION,meta_awareness,whatsapp_trigger,2025-04-15 23:00:00
USR_006075,cold,organic_search > google_search > CONVERSION,3,1,139.85,CONVERSION,organic_search,google_search,2025-08-24 06:00:00
USR_006076,cold,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-05-21 18:00:00
USR_006077,warm,google_display > email_nurture > whatsapp_trigger > CONVERSION,4,1,445.61,CONVERSION,google_display,whatsapp_trigger,2025-06-23 09:00:00
USR_006078,cold,google_search > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-04-08 18:00:00
USR_006079,cold,organic_search > meta_awareness > whatsapp_trigger > CONVERSION,4,1,112.42,CONVERSION,organic_search,whatsapp_trigger,2025-09-07 21:00:00
USR_006080,hot,google_search > whatsapp_trigger > CONVERSION,3,1,946.15,CONVERSION,google_search,whatsapp_trigger,2025-01-27 23:00:00
USR_006081,cold,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-06-20 07:00:00
USR_006082,warm,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-11-04 16:00:00
USR_006083,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-05-02 10:00:00
USR_006084,hot,organic_search > google_search > meta_conversion > CONVERSION,4,1,2323.44,CONVERSION,organic_search,meta_conversion,2025-06-08 02:00:00
USR_006085,cold,google_search > whatsapp_trigger > meta_conversion > whatsapp_trigger > meta_conversion > CONVERSION,6,1,103.38,CONVERSION,google_search,meta_conversion,2025-07-03 19:00:00
USR_006086,cold,google_search > meta_conversion > email_nurture > meta_conversion > CONVERSION,5,1,149.79,CONVERSION,google_search,meta_conversion,2026-01-01 14:00:00
USR_006087,cold,google_search > whatsapp_trigger > meta_conversion > whatsapp_trigger > CONVERSION,5,1,61.52,CONVERSION,google_search,whatsapp_trigger,2025-02-22 18:00:00
USR_006088,cold,google_search > meta_conversion > whatsapp_trigger > meta_conversion > whatsapp_trigger > meta_conversion > email_nurture > whatsapp_trigger > meta_conversion > DROP_OFF,10,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-04-26 05:00:00
USR_006089,warm,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-03-03 01:00:00
USR_006090,cold,google_display > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-01-29 20:00:00
USR_006091,cold,organic_search > google_search > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-12-28 06:00:00
USR_006092,warm,organic_search > meta_awareness > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,6,1,123.34,CONVERSION,organic_search,whatsapp_trigger,2025-05-17 06:00:00
USR_006093,warm,organic_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,360.77,CONVERSION,organic_search,whatsapp_trigger,2025-08-05 23:00:00
USR_006094,cold,organic_search > google_search > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-05-16 18:00:00
USR_006095,cold,google_search > whatsapp_trigger > meta_conversion > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-07-27 05:00:00
USR_006096,warm,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-10-28 11:00:00
USR_006097,cold,meta_awareness > email_nurture > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-10-23 05:00:00
USR_006098,cold,meta_awareness > email_nurture > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-02-13 07:00:00
USR_006099,warm,meta_awareness > whatsapp_trigger > CONVERSION,3,1,220.07,CONVERSION,meta_awareness,whatsapp_trigger,2025-03-11 00:00:00
USR_006100,cold,meta_awareness > meta_conversion > CONVERSION,3,1,127.13,CONVERSION,meta_awareness,meta_conversion,2025-10-29 21:00:00
USR_006101,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-02-18 12:00:00
USR_006102,warm,google_search > email_nurture > whatsapp_trigger > CONVERSION,4,1,315.68,CONVERSION,google_search,whatsapp_trigger,2025-04-04 12:00:00
USR_006103,hot,google_search > whatsapp_trigger > CONVERSION,3,1,2030.78,CONVERSION,google_search,whatsapp_trigger,2025-01-25 21:00:00
USR_006104,hot,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-29 18:00:00
USR_006105,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-08-16 14:00:00
USR_006106,cold,google_display > google_search > whatsapp_trigger > CONVERSION,4,1,82.36,CONVERSION,google_display,whatsapp_trigger,2025-09-09 05:00:00
USR_006107,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-11-12 19:00:00
USR_006108,cold,meta_awareness > DROP_OFF,2,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-01-14 04:00:00
USR_006109,hot,meta_awareness > email_nurture > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-09-23 21:00:00
USR_006110,cold,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-10-23 01:00:00
USR_006111,warm,google_display > meta_conversion > CONVERSION,3,1,297.29,CONVERSION,google_display,meta_conversion,2025-09-05 23:00:00
USR_006112,warm,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-09-29 20:00:00
USR_006113,cold,meta_awareness > whatsapp_trigger > meta_conversion > CONVERSION,4,1,85.46,CONVERSION,meta_awareness,meta_conversion,2025-09-05 15:00:00
USR_006114,cold,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-11-30 19:00:00
USR_006115,cold,meta_awareness > whatsapp_trigger > CONVERSION,3,1,147.27,CONVERSION,meta_awareness,whatsapp_trigger,2025-04-30 05:00:00
USR_006116,cold,meta_awareness > meta_conversion > email_nurture > whatsapp_trigger > meta_conversion > email_nurture > whatsapp_trigger > CONVERSION,8,1,136.72,CONVERSION,meta_awareness,whatsapp_trigger,2025-10-10 01:00:00
USR_006117,hot,google_search > DROP_OFF,2,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-05-03 19:00:00
USR_006118,hot,google_display > google_search > email_nurture > whatsapp_trigger > DROP_OFF,5,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-09-05 01:00:00
USR_006119,hot,organic_search > meta_awareness > DROP_OFF,3,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-11-29 18:00:00
USR_006120,hot,meta_awareness > meta_conversion > DROP_OFF,3,0,0.0,DROP_OFF,meta_awareness,DROP_OFF,2025-03-07 20:00:00
USR_006121,cold,meta_awareness > email_nurture > CONVERSION,3,1,56.47,CONVERSION,meta_awareness,email_nurture,2025-12-01 02:00:00
USR_006122,hot,google_display > google_search > email_nurture > DROP_OFF,4,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-05-21 08:00:00
USR_006123,warm,meta_awareness > email_nurture > whatsapp_trigger > CONVERSION,4,1,410.72,CONVERSION,meta_awareness,whatsapp_trigger,2025-04-09 04:00:00
USR_006124,cold,google_search > email_nurture > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-08-12 11:00:00
USR_006125,warm,organic_search > DROP_OFF,2,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-05-05 12:00:00
USR_006126,warm,organic_search > meta_awareness > whatsapp_trigger > CONVERSION,4,1,457.14,CONVERSION,organic_search,whatsapp_trigger,2025-03-05 12:00:00
USR_006127,cold,meta_awareness > email_nurture > CONVERSION,3,1,131.18,CONVERSION,meta_awareness,email_nurture,2025-01-29 14:00:00
USR_006128,cold,organic_search > meta_awareness > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-05-01 23:00:00
USR_006129,cold,google_search > meta_conversion > whatsapp_trigger > DROP_OFF,4,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-03-03 07:00:00
USR_006130,warm,google_display > DROP_OFF,2,0,0.0,DROP_OFF,google_display,DROP_OFF,2025-06-18 11:00:00
USR_006131,cold,organic_search > meta_awareness > meta_conversion > DROP_OFF,4,0,0.0,DROP_OFF,organic_search,DROP_OFF,2025-10-21 01:00:00
USR_006132,cold,google_search > whatsapp_trigger > DROP_OFF,3,0,0.0,DROP_OFF,google_search,DROP_OFF,2025-01-27 07:00:00
USR_006133,warm,meta_awareness > meta_conversion > CONVERSION,3,1,193.9,CONVERSION,meta_awareness,meta_conversion,2025-04-01 14:00:00
USR_006134,warm,google_search > meta_conversion > CONVERSION,3,1,237.87,CONVERSION,google_search,meta_conversion,2025-10-07 09:00:00
